id,x,y
194,116.4248317,40.01501663
195,116.4250355,40.01501868
196,116.4251992,40.01503717
197,116.4254808,40.01503717
198,116.4256954,40.01500841
199,116.4260414,40.01500019
200,116.4265269,40.01497965
201,116.4267414,40.01497144
202,116.4270606,40.0149776
203,116.4274388,40.01496733
204,116.4276802,40.01497965
205,116.4278867,40.01500841
206,116.4280772,40.0149776
207,116.4286887,40.01496116
208,116.4292144,40.01496116
209,116.4295229,40.01497144
210,116.429762,40.01495954
211,116.4171998,40.01932276
212,116.4172011,40.01901259
213,116.4172253,40.01863463
214,116.4171991,40.01832709
215,116.4104632,40.02847201
216,116.4105554,40.02854295
217,116.4106211,40.02860662
218,116.4107034,40.02865445
219,116.4442237,40.00505556
220,116.4440574,40.00513774
221,116.4438616,40.00515007
222,116.4434646,40.0051624
223,116.4432098,40.00520349
224,116.4430381,40.00522609
225,116.4425875,40.00530211
226,116.4423515,40.00531033
227,116.4422201,40.00532676
228,116.4421074,40.00533498
229,116.4419572,40.00535347
230,116.4418297,40.00535346
231,116.4416962,40.00534288
232,116.4416306,40.00533582
233,116.4414583,40.005298
234,116.4411794,40.00528567
235,116.4410072,40.00529145
236,116.4407529,40.00527334
237,116.4397886,40.00515213
238,116.4397269,40.00518397
239,116.4397068,40.00521787
240,116.4397023,40.00526136
241,116.4397296,40.00532573
242,116.439912,40.00543462
243,116.4399388,40.00549215
244,116.4400059,40.00569144
245,116.4400488,40.00578595
246,116.4401704,40.00586367
247,116.4403921,40.00599962
248,116.4404789,40.00607939
249,116.4404914,40.00630574
250,116.4404806,40.00641668
251,116.4404682,40.00664438
252,116.4402777,40.00676149
253,116.4401466,40.00683194
254,116.4398647,40.00698337
255,116.4398262,40.00703097
256,116.4398155,40.00706693
257,116.4398503,40.00756822
258,116.4398316,40.00770792
259,116.4397484,40.00782092
260,116.4396572,40.00794829
261,116.4395419,40.00799144
262,116.4393756,40.00808389
263,116.4389933,40.0083568
264,116.4171991,40.01832709
265,116.4171449,40.01803788
266,116.4106997,40.03277501
267,116.4110076,40.03247704
268,116.411076,40.03237025
269,116.4111302,40.03220568
270,116.4111167,40.03200647
271,116.4110685,40.03177029
272,116.410929,40.03158546
273,116.41087,40.03146839
274,116.4108626,40.03144836
275,116.4097588,40.02304051
276,116.4097089,40.02310557
277,116.4115468,40.037537
278,116.4116835,40.03737908
279,116.4118471,40.03729078
280,116.4118927,40.03722711
281,116.4118793,40.03705256
