id,x,y
105,116.475668,39.950438
106,116.477078,39.950977
107,116.450488,39.945887
108,116.451449,39.946004
109,116.451635,39.946022
110,116.452411,39.946091
111,116.453459,39.94619
112,116.45506,39.946356
113,116.455184,39.94634
114,116.455256,39.946319
115,116.455445,39.946283
116,116.45593,39.946427
117,116.455991,39.946442
118,116.456182,39.946477
119,116.456377,39.946512
120,116.456785,39.946562
121,116.457076,39.946608
122,116.458068,39.946755
123,116.458713,39.946853
124,116.459261,39.946939
125,116.459627,39.946995
126,116.459665,39.947
127,116.459834,39.947025
128,116.460431,39.947113
129,116.461019,39.947195
130,116.461176,39.947215
131,116.461206,39.947211
132,116.461282,39.947183
133,116.461323,39.947163
134,116.461367,39.947144
135,116.461442,39.947078
136,116.44793,39.945456
137,116.447745,39.945404
138,116.447555,39.945384
139,116.447449,39.945386
140,116.447325,39.945404
141,116.447227,39.945466
142,116.447128,39.945596
143,116.446963,39.945991
144,116.44684,39.946106
145,116.446724,39.946203
146,116.446641,39.946255
147,116.446407,39.946347
148,116.44634,39.946354
149,116.446245,39.946364
150,116.446028,39.946384
151,116.445742,39.946386
152,116.445579,39.946393
153,116.445327,39.946382
154,116.445121,39.946382
155,116.445065,39.946384
156,116.445033,39.946385
157,116.444933,39.946389
158,116.444895,39.946391
159,116.444835,39.946388
160,116.444578,39.946391
161,116.44437,39.946413
162,116.444184,39.946536
163,116.443712,39.946821
164,116.442591,39.947578
165,116.44257,39.947599
166,116.442477,39.947693
167,116.442305,39.947786
168,116.442167,39.94786
169,116.441578,39.94827
170,116.450522,39.946569
171,116.451039,39.946602
172,116.451089,39.946611
173,116.451447,39.946635
174,116.452091,39.946679
175,116.452671,39.946718
176,116.453374,39.946793
177,116.453458,39.946802
178,116.453981,39.946858
179,116.454016,39.946862
180,116.454351,39.946896
181,116.454412,39.946902
182,116.455218,39.946979
183,116.455451,39.947007
184,116.45038,39.9459
185,116.449913,39.945809
186,116.449314,39.945667
187,116.449071,39.945549
188,116.448959,39.945482
189,116.448944,39.945474
190,116.448487,39.94522
191,116.44809,39.945059
192,116.447849,39.944996
193,116.447516,39.944907
194,116.447471,39.944894
195,116.447434,39.944877
196,116.447322,39.944797
197,116.447235,39.944664
198,116.447144,39.944439
199,116.44676,39.943279
200,116.446471,39.942636
201,116.446325,39.942458
202,116.446117,39.942331
203,116.445568,39.942057
204,116.444931,39.941745
205,116.444915,39.941707
206,116.444938,39.941653
207,116.444997,39.941569
208,116.477735,39.951744
209,116.476653,39.951424
210,116.476006,39.951246
211,116.475663,39.951095
212,116.475252,39.950799
213,116.474807,39.950604
214,116.474295,39.950455
215,116.474236,39.950431
216,116.474135,39.95039
217,116.474003,39.950323
218,116.473743,39.95021
219,116.472774,39.949851
220,116.472299,39.949708
221,116.472117,39.949653
222,116.455453,39.946928
223,116.455674,39.946953
224,116.456463,39.947025
225,116.45648,39.947019
226,116.456495,39.947015
227,116.45654,39.946978
228,116.456618,39.946935
229,116.456675,39.946918
230,116.456747,39.946916
231,116.456873,39.946928
232,116.456911,39.946943
233,116.456932,39.946961
234,116.456996,39.947047
235,116.457015,39.94707
236,116.457046,39.947098
237,116.457059,39.947104
238,116.457074,39.94711
239,116.457118,39.947125
240,116.458392,39.947279
241,116.458634,39.947275
242,116.458865,39.947304
243,116.459133,39.947369
244,116.459267,39.947443
245,116.45962,39.947525
246,116.460117,39.947554
247,116.460619,39.94763
248,116.460938,39.947688
249,116.466439,39.948635
250,116.465766,39.948484
251,116.465428,39.948425
252,116.464722,39.948278
253,116.464221,39.948196
254,116.463523,39.948081
255,116.462749,39.947934
256,116.438837,39.94649
257,116.439143,39.946308
258,116.439602,39.945967
259,116.440164,39.945519
260,116.44035,39.945453
261,116.440554,39.945373
262,116.440595,39.945357
263,116.441042,39.945239
264,116.441515,39.945162
265,116.441811,39.945125
266,116.441967,39.945175
267,116.442098,39.945285
268,116.442317,39.945529
269,116.442521,39.945727
270,116.442702,39.945837
271,116.443256,39.946093
272,116.443402,39.946204
273,116.443458,39.946233
274,116.44369,39.946313
275,116.443716,39.946335
276,116.443733,39.946359
277,116.443749,39.946379
278,116.443788,39.94648
279,116.443788,39.946508
280,116.443773,39.946528
281,116.442403,39.947444
282,116.442314,39.94752
