x,y
116.289828,39.980167
116.289786,39.980136
116.289723,39.980111
116.289626,39.980074
116.289537,39.980017
116.289433,39.979941
116.289022,39.979587
116.288902,39.97948
116.288145,39.978782
116.287984,39.978619
116.287861,39.978527
116.287803,39.978474
116.287734,39.978386
116.287684,39.978309
116.287582,39.978183
116.287514,39.978111
116.287435,39.978042
116.287287,39.977925
116.287185,39.977826
116.286995,39.977631
116.286871,39.977476
116.286748,39.977341
116.286642,39.977242
116.286516,39.977125
116.286316,39.976992
116.286265,39.976967
116.286213,39.976949
116.286142,39.976939
116.286063,39.976939
116.285947,39.976947
116.285805,39.976964
116.285723,39.976982
116.285375,39.977096
116.2853,39.977124
116.284852,39.977338
116.284801,39.977357
116.284722,39.977375
116.284641,39.977385
116.284194,39.977433
116.28409,39.977437
116.283981,39.977431
116.283882,39.977424
116.283772,39.977434
116.28367,39.977459
116.28358,39.977486
116.283494,39.977521
116.283414,39.977565
116.283341,39.977634
116.283272,39.977713
116.283089,39.977842
116.282843,39.977999
116.282773,39.978049
116.282762,39.978066
116.28268,39.978182
116.282612,39.978331
116.282544,39.978322
116.282415,39.978354
116.282192,39.978495
116.282055,39.97851
116.256184,39.973656
116.256948,39.97358
116.216299,39.973154
116.216203,39.973369
116.21615,39.973381
116.215644,39.973394
116.215608,39.973395
116.213864,39.973397
116.213328,39.973432
116.213191,39.973438
116.213049,39.973448
116.212928,39.973445
116.212845,39.973425
116.212687,39.973426
116.212344,39.973407
116.21211,39.973426
116.211963,39.973445
116.211776,39.973394
116.210441,39.973459
116.209569,39.973442
116.208914,39.973477
116.208691,39.973406
116.29273,39.990219
116.29241,39.990093
116.292058,39.99006
116.291699,39.990079
116.291458,39.990149
116.285828,39.990307
116.285114,39.990286
116.284379,39.990352
116.282115,39.990426
116.281284,39.990426
116.281177,39.990368
116.281102,39.990253
116.281064,39.990081
116.280882,39.989103
116.280849,39.98879
116.280651,39.987117
116.280377,39.984931
116.280238,39.983595
116.280222,39.983476
116.280254,39.982752
116.280345,39.98221
116.280592,39.981642
116.280769,39.981281
116.281199,39.980453
116.249097,39.973172
116.248959,39.973276
116.248758,39.973437
116.2486,39.973482
116.248192,39.973505
116.247964,39.973507
116.247669,39.973509
116.24705,39.973492
116.246639,39.973492
116.24625,39.973475
116.255088,39.982253
