id,x,y
442,116.358634,39.899981
443,116.358728,39.89996
444,116.358825,39.899954
445,116.358919,39.899921
446,116.358999,39.899857
447,116.359128,39.899716
448,116.359174,39.899724
449,116.359214,39.899726
450,116.359257,39.899722
451,116.359884,39.899518
452,116.359942,39.899499
453,116.359969,39.899494
454,116.360053,39.899482
455,116.366237,39.947322
456,116.366303,39.947347
457,116.366338,39.947358
458,116.366453,39.947378
459,116.366549,39.94741
460,116.366629,39.94746
461,116.366736,39.947549
462,116.366746,39.94763
463,116.366766,39.947682
464,116.366826,39.947745
465,116.356869,39.898641
466,116.356968,39.898541
467,116.356991,39.898522
468,116.357009,39.898517
469,116.357031,39.898516
470,116.357062,39.898522
471,116.357093,39.898532
472,116.357227,39.898578
473,116.357265,39.898587
474,116.357304,39.898591
475,116.357332,39.898587
476,116.357481,39.898521
477,116.357521,39.898505
478,116.357572,39.898501
479,116.357703,39.898511
480,116.357772,39.898527
481,116.357813,39.898549
482,116.357854,39.898579
483,116.357906,39.898609
484,116.357968,39.898627
485,116.358049,39.898637
486,116.358216,39.898645
487,116.35835,39.898642
488,116.358478,39.898628
489,116.358757,39.898583
490,116.380572,39.950317
491,116.380236,39.950445
492,116.380139,39.950466
493,116.379966,39.950478
494,116.379638,39.9505
495,116.379451,39.9505
496,116.37934,39.9505
497,116.378918,39.950461
498,116.378751,39.950427
499,116.378422,39.950305
500,116.378166,39.950177
501,116.377941,39.950045
502,116.377736,39.949943
503,116.37762,39.949899
504,116.377553,39.949873
505,116.377389,39.949829
506,116.377116,39.949792
507,116.376765,39.949781
508,116.375969,39.949757
509,116.357288,39.92373
510,116.3573,39.924182
511,116.357637,39.900864
512,116.357617,39.900916
513,116.357551,39.901022
514,116.357484,39.901055
515,116.357398,39.901086
516,116.357365,39.901096
517,116.357323,39.901109
518,116.357272,39.901111
519,116.35724,39.90111
520,116.357125,39.901085
521,116.359077,39.89862
522,116.358757,39.898583
523,116.356234,39.939728
524,116.356105,39.939585
525,116.356074,39.939547
526,116.356041,39.939505
527,116.356015,39.939461
528,116.35597,39.939374
529,116.355977,39.938992
530,116.355987,39.93838
531,116.355996,39.938108
532,116.355996,39.938075
533,116.355995,39.93804
534,116.355991,39.938003
535,116.355982,39.937969
536,116.355974,39.937949
537,116.355964,39.937928
538,116.355952,39.93791
539,116.355936,39.937895
540,116.355868,39.937837
541,116.355888,39.937647
542,116.355957,39.93677
543,116.355971,39.936483
544,116.355974,39.936408
545,116.355974,39.935906
546,116.355978,39.935505
547,116.355978,39.935188
548,116.355978,39.934987
549,116.35599,39.934577
550,116.356005,39.934211
551,116.356022,39.933817
552,116.356065,39.932902
553,116.356078,39.932574
554,116.356086,39.932479
555,116.356096,39.932325
556,116.35896,39.907114
557,116.35886,39.907115
558,116.358406,39.907118
559,116.357187,39.9071
560,116.357234,39.906099
561,116.357268,39.905734
562,116.357262,39.905657
563,116.35725,39.905611
564,116.357237,39.905567
565,116.357223,39.905524
566,116.357163,39.905425
