id,x,y
442,116.359942,39.899499
443,116.359969,39.899494
444,116.360053,39.899482
445,116.366237,39.947322
446,116.366303,39.947347
447,116.366338,39.947358
448,116.366453,39.947378
449,116.366549,39.94741
450,116.366629,39.94746
451,116.366736,39.947549
452,116.366746,39.94763
453,116.366766,39.947682
454,116.366826,39.947745
455,116.356869,39.898641
456,116.356968,39.898541
457,116.356991,39.898522
458,116.357009,39.898517
459,116.357031,39.898516
460,116.357062,39.898522
461,116.357093,39.898532
462,116.357227,39.898578
463,116.357265,39.898587
464,116.357304,39.898591
465,116.357332,39.898587
466,116.357481,39.898521
467,116.357521,39.898505
468,116.357572,39.898501
469,116.357703,39.898511
470,116.357772,39.898527
471,116.357813,39.898549
472,116.357854,39.898579
473,116.357906,39.898609
474,116.357968,39.898627
475,116.358049,39.898637
476,116.358216,39.898645
477,116.35835,39.898642
478,116.358478,39.898628
479,116.358757,39.898583
480,116.380572,39.950317
481,116.380236,39.950445
482,116.380139,39.950466
483,116.379966,39.950478
484,116.379638,39.9505
485,116.379451,39.9505
486,116.37934,39.9505
487,116.378918,39.950461
488,116.378751,39.950427
489,116.378422,39.950305
490,116.378166,39.950177
491,116.377941,39.950045
492,116.377736,39.949943
493,116.37762,39.949899
494,116.377553,39.949873
495,116.377389,39.949829
496,116.377116,39.949792
497,116.376765,39.949781
498,116.375969,39.949757
499,116.357288,39.92373
500,116.3573,39.924182
501,116.357637,39.900864
502,116.357617,39.900916
503,116.357551,39.901022
504,116.357484,39.901055
505,116.357398,39.901086
506,116.357365,39.901096
507,116.357323,39.901109
508,116.357272,39.901111
509,116.35724,39.90111
510,116.357125,39.901085
511,116.359077,39.89862
512,116.358757,39.898583
513,116.356234,39.939728
514,116.356105,39.939585
515,116.356074,39.939547
516,116.356041,39.939505
517,116.356015,39.939461
518,116.35597,39.939374
519,116.355977,39.938992
520,116.355987,39.93838
521,116.355996,39.938108
522,116.355996,39.938075
523,116.355995,39.93804
524,116.355991,39.938003
525,116.355982,39.937969
526,116.355974,39.937949
527,116.355964,39.937928
528,116.355952,39.93791
529,116.355936,39.937895
530,116.355868,39.937837
531,116.355888,39.937647
532,116.355957,39.93677
533,116.355971,39.936483
534,116.355974,39.936408
535,116.355974,39.935906
536,116.355978,39.935505
537,116.355978,39.935188
538,116.355978,39.934987
539,116.35599,39.934577
540,116.356005,39.934211
541,116.356022,39.933817
542,116.356065,39.932902
543,116.356078,39.932574
544,116.356086,39.932479
545,116.356096,39.932325
546,116.35896,39.907114
547,116.35886,39.907115
548,116.358406,39.907118
549,116.357187,39.9071
550,116.357234,39.906099
551,116.357268,39.905734
552,116.357262,39.905657
553,116.35725,39.905611
554,116.357237,39.905567
555,116.357223,39.905524
556,116.357163,39.905425
557,116.356937,39.904886
558,116.356944,39.904848
559,116.356946,39.904823
560,116.356922,39.904659
561,116.356928,39.904424
562,116.356966,39.903892
563,116.356984,39.903604
564,116.356993,39.903502
565,116.357012,39.903394
566,116.357092,39.903098
567,116.357332,39.902202
568,116.357373,39.902064
569,116.357469,39.901785
570,116.357559,39.901541
571,116.357593,39.901467
572,116.357607,39.901438
573,116.358885,39.907295
574,116.358554,39.907296
575,116.358239,39.907297
576,116.35821,39.907298
577,116.357215,39.907307
578,116.36008,39.923793
579,116.360078,39.923732
580,116.360071,39.923609
581,116.358985,39.923586
582,116.358214,39.92369
583,116.356671,39.918518
584,116.356655,39.918802
585,116.356627,39.919496
586,116.3566,39.920082
587,116.356601,39.92067
588,116.3566,39.921243
589,116.356566,39.921516
590,116.356555,39.921679
591,116.35672,39.921936
592,116.356884,39.922222
593,116.356925,39.922299
594,116.356951,39.922355
595,116.356979,39.922443
596,116.356991,39.922517
597,116.356992,39.922601
598,116.356961,39.922672
599,116.356944,39.923619
600,116.356869,39.898641
601,116.356652,39.898556
602,116.35593,39.898312
603,116.355503,39.898166
604,116.355395,39.898132
605,116.355084,39.898046
606,116.354789,39.897986
607,116.354676,39.897967
608,116.354309,39.897922
609,116.353661,39.897864
610,116.353226,39.897829
611,116.352897,39.897799
612,116.352584,39.897765
613,116.352558,39.897762
614,116.351767,39.897669
615,116.351472,39.897644
616,116.351247,39.897627
617,116.350837,39.897595
618,116.350798,39.897591
619,116.356432,39.940662
620,116.356092,39.940649
621,116.357038,39.918525
622,116.356933,39.918521
623,116.356851,39.918518
624,116.356671,39.918518
625,116.356387,39.944121
626,116.356371,39.943814
627,116.356345,39.943315
628,116.356331,39.943128
629,116.356331,39.943052
630,116.356342,39.942951
631,116.356097,39.9426
632,116.356038,39.942458
633,116.356012,39.942389
634,116.355962,39.942228
635,116.355919,39.942054
636,116.355881,39.941868
637,116.355892,39.941639
638,116.357496,39.913872
639,116.357204,39.91387
640,116.357029,39.91387
641,116.356899,39.913869
642,116.356901,39.913949
643,116.35685,39.914536
644,116.356839,39.914692
645,116.356799,39.915735
646,116.356788,39.916024
647,116.356765,39.916643
648,116.356726,39.917464
649,116.356714,39.917734
650,116.356811,39.918021
651,116.356853,39.918149
652,116.356844,39.918403
653,116.356677,39.918415
654,116.356671,39.918518
655,116.371681,39.948753
656,116.371885,39.948775
657,116.371945,39.94878
658,116.372071,39.948798
659,116.372038,39.948886
660,116.372013,39.948991
661,116.37197,39.949425
662,116.356502,39.940357
663,116.356148,39.940346
664,116.35581,39.940198
665,116.355805,39.940275
666,116.355797,39.940608
667,116.355802,39.940736
668,116.355815,39.940866
669,116.35582,39.940893
670,116.350023,39.896909
671,116.35003,39.896784
672,116.356259,39.928331
673,116.356272,39.928061
674,116.36008,39.923793
675,116.35974,39.923788
676,116.359071,39.923779
677,116.358816,39.923773
678,116.358249,39.923761
679,116.357288,39.92373
680,116.358214,39.92369
681,116.357412,39.923642
682,116.357194,39.923631
683,116.356944,39.923619
