id,x,y
358,116.445977,39.878785
359,116.445894,39.878304
360,116.445745,39.877869
361,116.445471,39.877326
362,116.445248,39.876937
363,116.44513,39.876732
364,116.444764,39.876009
365,116.444745,39.875972
366,116.444697,39.875877
367,116.444588,39.87565
368,116.444537,39.875457
369,116.44441,39.874966
370,116.444338,39.874608
371,116.444259,39.874244
372,116.444188,39.873874
373,116.444092,39.873404
374,116.444042,39.873115
375,116.44398,39.872831
